location,price,m2,price/m2,details,floor,build
"град Велико Търново, Център",170 000 EUR,109 m2,(1560 EUR/m2),Продава 3-СТАЕН,4-ти от 7,"Строителство: Тухла, 2012 г."
"град Велико Търново, Център",170 000 EUR,115 m2,(1478 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",170 000 EUR,110 m2,(1545 EUR/m2),Продава 3-СТАЕН,5-ти от 7,Строителство: Тухла
"град Велико Търново, Център",170 000 EUR,206 m2,(825 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",170 000 EUR,110 m2,(1545 EUR/m2),Продава 3-СТАЕН,5-ти от 7,Строителство: Тухла
"град Велико Търново, Център",170 000 EUR,197 m2,(863 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: ДА
"град Велико Търново, Център",170 000 EUR,110 m2,(1545 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",170 000 EUR,110 m2,(1545 EUR/m2),Продава 3-СТАЕН,5-ти от 7,Строителство: Тухла
"град Велико Търново, Център",250 000 EUR,110 m2,(2273 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Газ: ДА
"град Велико Търново, Чолаковци",42 000 EUR,68 m2,(618 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Газ: НЕ
"град Велико Търново, Чолаковци",84 000 лв.,78 m2,(1077 лв./m2),Продава 3-СТАЕН,1-ви от 6,Газ: НЕ
"град Велико Търново, Чолаковци",43 500 EUR,68 m2,(640 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Панел, 1970 г."
"град Велико Търново, Чолаковци, УЛ БЯЛА БОНА 1А",45 000 EUR,67 m2,(672 EUR/m2),Продава 3-СТАЕН,1-ви от 6,ТEЦ: Лок.отопл.
"град Велико Търново, Чолаковци",45 000 EUR,64 m2,(703 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Чолаковци",46 000 EUR,65 m2,(708 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Тухла
"град Велико Търново, Акация",93 000 EUR,120 m2,(775 EUR/m2),Продава 4-СТАЕН,"Тухла, 1985 г.","
"
"град Велико Търново, Акация",95 000 EUR,120 m2,(792 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Акация",112 200 EUR,125 m2,(898 EUR/m2),Продава 4-СТАЕН,2-ри от 3,Газ: ДА
"град Велико Търново, Акация",129 000 EUR,141 m2,(915 EUR/m2),Продава 4-СТАЕН,1-ви от 2,Строителство: Тухла
"град Велико Търново, Акация",129 000 EUR,105 m2,(1229 EUR/m2),Продава 4-СТАЕН,1-ви от 3,Газ: ДА
"град Велико Търново, Акация",130 000 EUR,160 m2,(813 EUR/m2),Продава 4-СТАЕН,1-ви от 3,Строителство: Тухла
"град Велико Търново, Бузлуджа",107 500 лв.,80 m2,(1344 лв./m2),Продава 4-СТАЕН,Панел,"
"
"град Велико Търново, Бузлуджа",72 000 EUR,127 m2,(567 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",72 000 EUR,110 m2,(655 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа, Пазара",75 000 EUR,110 m2,(682 EUR/m2),Продава 4-СТАЕН,4-ти от 4,"Строителство: Тухла, 1990 г."
"град Велико Търново, Бузлуджа",85 000 EUR,120 m2,(708 EUR/m2),Продава 4-СТАЕН,5-ти от 5,"Строителство: Тухла, 1986 г."
"град Велико Търново, Бузлуджа, център",87 500 EUR,103 m2,(850 EUR/m2),Продава 4-СТАЕН,5-ти от 5,Строителство: Тухла
"град Велико Търново, Бузлуджа",91 868 EUR,141 m2,(652 EUR/m2),Продава 4-СТАЕН,1-ви от 5,Газ: ДА
"град Велико Търново, Бузлуджа",91 868 EUR,142 m2,(647 EUR/m2),Продава 4-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Бузлуджа",91 869 EUR,141 m2,(652 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",95 000 EUR,148 m2,(642 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",95 000 EUR,150 m2,(633 EUR/m2),Продава 4-СТАЕН,5-ти от 5,Строителство: Тухла
"град Велико Търново, Бузлуджа",96 084 EUR,141 m2,(681 EUR/m2),Продава 4-СТАЕН,4-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",99 500 EUR,142 m2,(701 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",99 519 EUR,142 m2,(701 EUR/m2),Продава 4-СТАЕН,3-ти от 5,"Строителство: Тухла, 2021 г."
"град Велико Търново, Бузлуджа",99 990 EUR,134 m2,(746 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Строителство: Тухла
"град Велико Търново, Бузлуджа",105 000 EUR,150 m2,(700 EUR/m2),Продава 4-СТАЕН,6-ти от 6,Строителство: Тухла
"град Велико Търново, Бузлуджа",105 000 EUR,150 m2,(700 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",105 000 EUR,150 m2,(700 EUR/m2),Продава 4-СТАЕН,6-ти от 6,Газ: НЕ
"град Велико Търново, Бузлуджа, Качица",105 000 EUR,150 m2,(700 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2015 г."
"град Велико Търново, Бузлуджа",105 000 EUR,136 m2,(772 EUR/m2),Продава 4-СТАЕН,8-ми от 8,Строителство: Тухла
"град Велико Търново, Бузлуджа",115 000 EUR,190 m2,(605 EUR/m2),Продава 4-СТАЕН,3-ти от 4,ТEЦ: Лок.отопл.
"град Велико Търново, Бузлуджа",140 000 EUR,244 m2,(574 EUR/m2),Продава 4-СТАЕН,5-ти от 5,Газ: ДА
"град Велико Търново, Зона Б",80 000 EUR,97 m2,(825 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Зона Б",160 000 EUR,342 m2,(468 EUR/m2),Продава 4-СТАЕН,4-ти от 4,"Строителство: Тухла, 2010 г."
"град Велико Търново, Зона Б",,122 m2,,Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Картала",140 000 EUR,111 m2,(1261 EUR/m2),Продава 4-СТАЕН,2-ри от 2,Газ: НЕ
"град Велико Търново, Колю Фичето",70 000 EUR,84 m2,(833 EUR/m2),Продава 4-СТАЕН,14-ти от 16,Газ: НЕ
"град Велико Търново, Колю Фичето",70 000 EUR,79 m2,(886 EUR/m2),Продава 4-СТАЕН,14-ти от 15,Строителство: Тухла
"град Велико Търново, Колю Фичето",149 999 EUR,101 m2,(1485 EUR/m2),Продава 4-СТАЕН,"Тухла, 1993 г.","
"
"град Велико Търново, Колю Фичето",169 000 EUR,134 m2,(1261 EUR/m2),Продава 4-СТАЕН,2-ри от 6,Строителство: Тухла
"град Велико Търново, Света гора",49 000 EUR,98 m2,(500 EUR/m2),Продава 4-СТАЕН,2-ри от 2,Газ: НЕ
"град Велико Търново, Стара част, Икономически техникум",67 000 EUR,100 m2,(670 EUR/m2),Продава 4-СТАЕН,1-ви от 3,"Строителство: Тухла, 1968 г."
"град Велико Търново, Стара част",149 000 EUR,176 m2,(847 EUR/m2),Продава 4-СТАЕН,"Тухла, 2004 г.","
"
"град Велико Търново, Център",65 000 EUR,95 m2,(684 EUR/m2),Продава 4-СТАЕН,2-ри от 6,Газ: ДА
"град Велико Търново, Център",69 000 EUR,103 m2,(670 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център",73 500 EUR,133 m2,(553 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, бул.'България'",74 000 EUR,91 m2,(813 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Стадиона",75 200 EUR,105 m2,(716 EUR/m2),Продава 4-СТАЕН,1-ви от 5,ТEЦ: Прокарва се
"град Велико Търново, Център",150 000 лв.,90 m2,(1667 лв./m2),Продава 4-СТАЕН,5-ти от 5,Строителство: Тухла
"град Велико Търново, Център, Пожарната",80 000 EUR,120 m2,(667 EUR/m2),Продава 4-СТАЕН,4-ти от 5,Газ: НЕ
"град Велико Търново, Център",83 000 EUR,113 m2,(735 EUR/m2),Продава 4-СТАЕН,1-ви от 3,"Строителство: Гредоред, 1980 г."
"град Велико Търново, Център, Широк Център",85 000 EUR,100 m2,(850 EUR/m2),Продава 4-СТАЕН,3-ти от 3,Строителство: Тухла
"град Велико Търново, Център, Широк център",85 500 EUR,93 m2,(919 EUR/m2),Продава 4-СТАЕН,2-ри от 5,Газ: НЕ
"град Велико Търново, Център",87 500 EUR,123 m2,(711 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Стадиона",89 000 EUR,112 m2,(795 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център",89 000 EUR,102 m2,(873 EUR/m2),Продава 4-СТАЕН,5-ти от 8,Строителство: Тухла
"град Велико Търново, Център",89 500 EUR,110 m2,(814 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Газ: ДА
"град Велико Търново, Център",90 000 EUR,100 m2,(900 EUR/m2),Продава 4-СТАЕН,2-ри от 3,"Строителство: Тухла, 1960 г."
"град Велико Търново, Център",93 000 EUR,120 m2,(775 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",93 000 EUR,100 m2,(930 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Газ: НЕ
"град Велико Търново, Център",93 000 EUR,100 m2,(930 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",93 000 EUR,90 m2,(1033 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",93 000 EUR,110 m2,(845 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център, до поликлиниката",93 000 EUR,120 m2,(775 EUR/m2),Продава 4-СТАЕН,"Тухла, 1965 г.","
"
"град Велико Търново, Център",93 000 EUR,100 m2,(930 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",94 000 EUR,85 m2,(1106 EUR/m2),Продава 4-СТАЕН,5-ти от 7,Строителство: Тухла
"град Велико Търново, Център",94 000 EUR,130 m2,(723 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Нова Болница/Сп.Зала",95 000 EUR,126 m2,(754 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център",105 000 EUR,95 m2,(1105 EUR/m2),Продава 4-СТАЕН,1-ви от 3,"Строителство: Тухла, 1970 г."
"град Велико Търново, Център",109 058 EUR,80 m2,(1363 EUR/m2),Продава 4-СТАЕН,1-ви от 7,Строителство: Панел
"град Велико Търново, Център",110 000 EUR,131 m2,(840 EUR/m2),Продава 4-СТАЕН,4-ти от 4,"Строителство: Тухла, 1978 г."
"град Велико Търново, Център",113 500 EUR,98 m2,(1158 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център",118 000 EUR,122 m2,(967 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Дружба",120 000 EUR,107 m2,(1121 EUR/m2),Продава 4-СТАЕН,2-ри от 7,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център, до парк",120 000 EUR,120 m2,(1000 EUR/m2),Продава 4-СТАЕН,"Тухла, 2010 г.","
"
"град Велико Търново, Център",124 000 EUR,88 m2,(1409 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център",127 000 EUR,105 m2,(1210 EUR/m2),Продава 4-СТАЕН,"Тухла, 1975 г.","
"
"град Велико Търново, Център, топ център",133 000 EUR,110 m2,(1209 EUR/m2),Продава 4-СТАЕН,2-ри от 5,"Строителство: Тухла, 1970 г."
"град Велико Търново, Център",135 000 EUR,125 m2,(1080 EUR/m2),Продава 4-СТАЕН,2-ри от 3,Строителство: Тухла
"град Велико Търново, Център",150 000 EUR,120 m2,(1250 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център",150 000 EUR,126 m2,(1190 EUR/m2),Продава 4-СТАЕН,3-ти от 3,Строителство: Тухла
"град Велико Търново, Център",165 000 EUR,151 m2,(1093 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, бул. България",165 000 EUR,149 m2,(1107 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Велико Търново, Център, бул. България",165 000 EUR,149 m2,(1107 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
