location,price,m2,price/m2,details,floor,build
"град Пловдив, Кючук Париж, бул. Южен",95 999 EUR,78 m2,(1231 EUR/m2),Продава 3-СТАЕН,7-ми от 9,Строителство: Тухла
"град Пловдив, Кючук Париж",97 000 EUR,85 m2,(1141 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Пловдив, Кючук Париж, бул.Южен",97 587 EUR,93 m2,(1049 EUR/m2),Продава 3-СТАЕН,3-ти от 10,Строителство: Тухла
"град Пловдив, Кючук Париж, бул. Южен",97 589 EUR,93 m2,(1049 EUR/m2),Продава 3-СТАЕН,3-ти от 10,Строителство: Тухла
"град Пловдив, Кючук Париж, Бенз.Хаджията Груев",97 592 EUR,93 m2,(1049 EUR/m2),Продава 3-СТАЕН,3-ти от 10,Строителство: Тухла
"град Пловдив, Кючук Париж",97 593 EUR,93 m2,(1049 EUR/m2),Продава 3-СТАЕН,3-ти от 10,"Строителство: Тухла, 2018 г."
"град Пловдив, Кючук Париж, бул. Южен",101 931 EUR,88 m2,(1158 EUR/m2),Продава 3-СТАЕН,4-ти от 11,Строителство: Тухла
"град Пловдив, Кючук Париж",101 931 EUR,90 m2,(1133 EUR/m2),Продава 3-СТАЕН,4-ти от 9,"Строителство: Тухла, 2015 г."
"град Пловдив, Кючук Париж",101 932 EUR,88 m2,(1158 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Кючук Париж, бул. Южен",105 000 EUR,101 m2,(1040 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Тухла
"град Пловдив, Кючук Париж, бул.Южен",116 655 EUR,98 m2,(1190 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Кючук Париж, Бенз.Хаджията Груев",116 656 EUR,99 m2,(1178 EUR/m2),Продава 3-СТАЕН,4-ти от 9,Строителство: Тухла
"град Пловдив, Кючук Париж",119 000 EUR,109 m2,(1092 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Газ: НЕ
"град Пловдив, Кючук Париж",122 500 EUR,125 m2,(980 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Кючук Париж",122 500 EUR,125 m2,(980 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Тухла
"град Пловдив, Кючук Париж, I-во РПУ",132 500 EUR,97 m2,(1366 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Пловдив, Кючук Париж, I-ро РПУ",133 466 EUR,97 m2,(1376 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Пловдив, Кючук Париж, Остромила",135 000 EUR,100 m2,(1350 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Пловдив, Кючук Париж",154 900 EUR,135 m2,(1147 EUR/m2),Продава 3-СТАЕН,"Тухла, 2009 г.","
"
"град Пловдив, Мараша",95 799 EUR,94 m2,(1019 EUR/m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Тухла, 2003 г."
"град Пловдив, Мараша, с/у Здравна каса",128 000 EUR,100 m2,(1280 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: НЕ
"град Пловдив, Младежки Хълм",150 999 EUR,101 m2,(1495 EUR/m2),Продава 3-СТАЕН,2-ри от 7,"Строителство: Тухла, 2021 г."
"град Пловдив, Остромила",75 990 EUR,81 m2,(938 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Пловдив, Остромила",91 265 EUR,107 m2,(853 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Пловдив, Остромила",95 000 EUR,114 m2,(833 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Газ: НЕ
"град Пловдив, Остромила",98 000 EUR,80 m2,(1225 EUR/m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Пловдив, Остромила",100 000 EUR,84 m2,(1190 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2020 г."
"град Пловдив, Остромила",102 000 EUR,82 m2,(1244 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Пловдив, Остромила",109 940 EUR,129 m2,(852 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Пловдив, Остромила",111 499 EUR,95 m2,(1174 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Пловдив, Остромила",153 000 EUR,128 m2,(1195 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Газ: ДА
"град Пловдив, Остромила",210 000 EUR,100 m2,(2100 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Прослав, Читалището",74 400 EUR,91 m2,(818 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2023 г."
"град Пловдив, Прослав",84 915 EUR,111 m2,(765 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2023 г."
"град Пловдив, Прослав, улица 'Дъга'   11",85 000 EUR,99 m2,(859 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: НЕ
"град Пловдив, Старият град",189 800 EUR,125 m2,(1518 EUR/m2),Продава 3-СТАЕН,2-ри от 2,Строителство: Тухла
"град Пловдив, Съдийски",69 904 EUR,92 m2,(760 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Тракия, Йегерхоф",72 900 EUR,68 m2,(1072 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Строителство: Панел
"град Пловдив, Тракия",74 400 EUR,95 m2,(783 EUR/m2),Продава 3-СТАЕН,2-ри от 11,Строителство: Тухла
"град Пловдив, Тракия, 60-класно училище",83 999 EUR,94 m2,(894 EUR/m2),Продава 3-СТАЕН,4-ти от 6,"Строителство: Панел, 1980 г."
"град Пловдив, Тракия, Аримаг",85 000 EUR,92 m2,(924 EUR/m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Панел, 1985 г."
"град Пловдив, Тракия, у-ще. Ч.Храбър",86 386 EUR,60 m2,(1440 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Панел
"град Пловдив, Тракия, у-ще Черноризец Храбър",86 387 EUR,60 m2,(1440 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Панел
"град Пловдив, Тракия, у-ще Ч. Храбър",86 390 EUR,60 m2,(1440 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Панел
"град Пловдив, Тракия",86 800 EUR,86 m2,(1009 EUR/m2),Продава 3-СТАЕН,9-ти от 9,Строителство: Тухла
"град Пловдив, Тракия, Лаута",92 677 EUR,96 m2,(965 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Тракия",92 800 EUR,96 m2,(967 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Тракия",98 000 EUR,94 m2,(1043 EUR/m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1985 г."
"град Пловдив, Тракия, Форума",98 890 EUR,93 m2,(1063 EUR/m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Панел
"град Пловдив, Тракия, 60-класно училище",98 891 EUR,92 m2,(1075 EUR/m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Панел
"град Пловдив, Тракия, Скобелева майка",112 199 EUR,92 m2,(1220 EUR/m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Панел
"град Пловдив, Тракия",115 000 EUR,114 m2,(1009 EUR/m2),Продава 3-СТАЕН,11-ти от 14,Газ: НЕ
"град Пловдив, Тракия",123 700 EUR,127 m2,(974 EUR/m2),Продава 3-СТАЕН,9-ти от 10,Строителство: ЕПК
"град Пловдив, Тракия, Кауфланд",127 800 EUR,120 m2,(1065 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Строителство: Тухла
"град Пловдив, Тракия",132 000 EUR,123 m2,(1073 EUR/m2),Продава 3-СТАЕН,3-ти от 9,"Строителство: Тухла, 2022 г."
"град Пловдив, Тракия, Пощата",149 986 EUR,116 m2,(1293 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Тракия",149 987 EUR,116 m2,(1293 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 2012 г."
"град Пловдив, Тракия",149 989 EUR,116 m2,(1293 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 2017 г."
"град Пловдив, Тракия",150 000 EUR,116 m2,(1293 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град Пловдив, Тракия",195 698 EUR,125 m2,(1566 EUR/m2),Продава 3-СТАЕН,5-ти от 10,"Строителство: Тухла, 2021 г."
"град Пловдив, Тракия, Лаута",195 699 EUR,125 m2,(1566 EUR/m2),Продава 3-СТАЕН,5-ти от 10,Строителство: Тухла
"град Пловдив, Христо Смирненски",64 999 EUR,86 m2,(756 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Панел, 1979 г."
"град Пловдив, Христо Смирненски",72 999 EUR,64 m2,(1141 EUR/m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Пловдив, Христо Смирненски",76 647 EUR,86 m2,(891 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, Комплекс Корона",85 300 EUR,106 m2,(805 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Пловдив, Христо Смирненски",89 900 EUR,100 m2,(899 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2021 г."
"град Пловдив, Христо Смирненски",91 898 EUR,82 m2,(1121 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Панел, 1980 г."
"град Пловдив, Христо Смирненски, ХЕИ",92 699 EUR,97 m2,(956 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Пловдив, Христо Смирненски",93 000 EUR,99 m2,(939 EUR/m2),Продава 3-СТАЕН,4-ти от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",94 880 EUR,118 m2,(804 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град Пловдив, Христо Смирненски, Лерин",96 000 EUR,94 m2,(1021 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Пловдив, Христо Смирненски, Бенз. Лукойл",100 465 EUR,102 m2,(985 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Тухла
"град Пловдив, Христо Смирненски",100 854 EUR,112 m2,(900 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2021 г."
"град Пловдив, Христо Смирненски, маг. 'Лекси'",102 500 EUR,112 m2,(915 EUR/m2),Продава 3-СТАЕН,5-ти от 7,Строителство: Тухла
"град Пловдив, Христо Смирненски, Гребна база",104 184 EUR,116 m2,(898 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Пловдив, Христо Смирненски, Гребна база",114 000 EUR,135 m2,(844 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2020 г."
"град Пловдив, Христо Смирненски, Гребна база",119 900 EUR,135 m2,(888 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",122 330 EUR,132 m2,(927 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Христо Смирненски",122 890 EUR,118 m2,(1041 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",130 570 EUR,105 m2,(1244 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",134 900 EUR,106 m2,(1273 EUR/m2),Продава 3-СТАЕН,2-ри от 7,"Строителство: Тухла, 2013 г."
"град Пловдив, Христо Смирненски, Гребна база",135 776 EUR,105 m2,(1293 EUR/m2),Продава 3-СТАЕН,2-ри от 3,Строителство: Тухла
"град Пловдив, Христо Смирненски",135 950 EUR,109 m2,(1247 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, пред Акт 15",137 000 EUR,122 m2,(1123 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Пловдив, Христо Смирненски, ХЕИ",148 963 EUR,108 m2,(1379 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Пловдив, Христо Смирненски, ХЕИ",148 964 EUR,108 m2,(1379 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Пловдив, Христо Смирненски",149 000 EUR,140 m2,(1064 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Газ: НЕ
"град Пловдив, Христо Смирненски",155 830 EUR,114 m2,(1367 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Пловдив, Христо Смирненски, у-ще 'Елин Пелин'",159 000 EUR,124 m2,(1282 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Пловдив, Христо Смирненски, пред Акт 15",183 700 EUR,160 m2,(1148 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, маг.Лекси",,116 m2,,Продава 3-СТАЕН,2-ри от 10,Строителство: Тухла
"град Пловдив, Център, маг.Била 1",79 843 EUR,88 m2,(907 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Строителство: Тухла
"град Пловдив, Център, маг.Била 1",79 844 EUR,95 m2,(840 EUR/m2),Продава 3-СТАЕН,2-ри от 11,Строителство: Тухла
"град Пловдив, Център, Съдийски квартал",81 930 EUR,95 m2,(862 EUR/m2),Продава 3-СТАЕН,3-ти от 9,Строителство: Тухла
"град Пловдив, Център, Съдийски",83 609 EUR,105 m2,(796 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Център, Широк център",87 700 EUR,94 m2,(933 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Център, Младежки Хълм",88 900 EUR,94 m2,(946 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Тухла
"град Пловдив, Център, Мараша",95 798 EUR,94 m2,(1019 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Център, с-н Христо Ботев",118 414 EUR,122 m2,(971 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Център, II-ра Каменица",118 500 EUR,126 m2,(940 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Пловдив, Център, МОЛ Плаза",128 996 EUR,99 m2,(1303 EUR/m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Панел
"град Пловдив, Център, ц. Света Петка",130 600 EUR,93 m2,(1404 EUR/m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Тухла
"град Пловдив, Център, маг. Била 1",139 999 EUR,101 m2,(1386 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Център, Каменица",140 000 EUR,107 m2,(1308 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Център, ц.Света Петка",141 999 EUR,85 m2,(1671 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Пловдив, Център",145 000 EUR,90 m2,(1611 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град Пловдив, Център",145 900 EUR,112 m2,(1303 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Пловдив, Център, Гребна база",146 999 EUR,106 m2,(1387 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Пловдив, Център",152 000 EUR,120 m2,(1267 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град Пловдив, Център, Четвъртък пазара",154 000 EUR,155 m2,(994 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2011 г."
"град Пловдив, Център",168 300 EUR,73 m2,(2305 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2003 г."
"град Пловдив, Център, БУНАРДЖИКА",209 000 EUR,110 m2,(1900 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2021 г."
"град Пловдив, Център, Мараша",244 899 EUR,180 m2,(1361 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Южен",129 999 EUR,129 m2,(1008 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2021 г."
"град Пловдив, Западен",106 990 EUR,130 m2,(823 EUR/m2),Продава 4-СТАЕН,2-ри от 4,Газ: НЕ
"град Пловдив, Западен, Квартал Отдих и Култура",,296 m2,,Продава 4-СТАЕН,6-ти от 7,ТEЦ: ДА
"град Пловдив, Кършияка, Пощата",139 587 EUR,180 m2,(775 EUR/m2),Продава 4-СТАЕН,5-ти от 5,Строителство: Тухла
"град Пловдив, Кючук Париж, Южен",97 200 EUR,135 m2,(720 EUR/m2),Продава 4-СТАЕН,5-ти от 9,"Строителство: Тухла, 2023 г."
"град Пловдив, Остромила",134 177 EUR,160 m2,(839 EUR/m2),Продава 4-СТАЕН,2-ри от 4,Строителство: Тухла
"град Пловдив, Остромила",134 199 EUR,160 m2,(839 EUR/m2),Продава 4-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Остромила",146 833 EUR,168 m2,(874 EUR/m2),Продава 4-СТАЕН,1-ви от 4,Газ: НЕ
"град Пловдив, Остромила",211 736 EUR,368 m2,(575 EUR/m2),Продава 4-СТАЕН,4-ти от 4,Газ: НЕ
"град Пловдив, Тракия",98 900 EUR,102 m2,(970 EUR/m2),Продава 4-СТАЕН,6-ти от 8,"Строителство: Панел, 1985 г."
"град Пловдив, Тракия, Форум",127 000 EUR,101 m2,(1257 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Пловдив, Христо Смирненски",143 000 EUR,113 m2,(1265 EUR/m2),Продава 4-СТАЕН,1-ви от 4,"Строителство: Тухла, 2008 г."
"град Пловдив, Христо Смирненски",146 520 EUR,133 m2,(1102 EUR/m2),Продава 4-СТАЕН,4-ти от 13,Газ: НЕ
"град Пловдив, Христо Смирненски",167 450 EUR,197 m2,(850 EUR/m2),Продава 4-СТАЕН,5-ти от 5,Газ: НЕ
"град Пловдив, Център, Здравна каса",137 999 EUR,155 m2,(890 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Пловдив, Център",217 000 EUR,136 m2,(1596 EUR/m2),Продава 4-СТАЕН,3-ти от 6,"Строителство: Тухла, 2008 г."
"град Пловдив, Център, Сточна гара",224 399 EUR,150 m2,(1496 EUR/m2),Продава 4-СТАЕН,3-ти от 6,Строителство: Тухла
"град Пловдив, Беломорски",39 465 EUR,33 m2,(1196 EUR/m2),Продава 1-СТАЕН,4-ти от 4,Газ: НЕ
"град Пловдив, Въстанически, бул. 'Южен'",34 600 EUR,41 m2,(844 EUR/m2),Продава 1-СТАЕН,7-ми от 9,Строителство: Тухла
"град Пловдив, Каменица 1",52 500 EUR,36 m2,(1458 EUR/m2),Продава 1-СТАЕН,6-ти от 7,"Строителство: Панел, 1992 г."
"град Пловдив, Каменица 1",55 000 EUR,36 m2,(1528 EUR/m2),Продава 1-СТАЕН,4-ти от 7,"Строителство: Панел, 1992 г."
"град Пловдив, Коматевски възел",43 040 EUR,41 m2,(1050 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Газ: НЕ
"град Пловдив, Кършияка, Пощата",30 600 EUR,20 m2,(1530 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, Гагарин",31 809 EUR,27 m2,(1178 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, Герджика",31 809 EUR,29 m2,(1097 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка",35 350 EUR,46 m2,(768 EUR/m2),Продава 1-СТАЕН,6-ти от 12,Строителство: Тухла
"град Пловдив, Кършияка, река Марица",35 420 EUR,46 m2,(770 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка",43 640 EUR,52 m2,(839 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка",43 900 EUR,40 m2,(1098 EUR/m2),Продава 1-СТАЕН,9-ти от 11,Строителство: Тухла
"град Пловдив, Кършияка",45 000 EUR,45 m2,(1000 EUR/m2),Продава 1-СТАЕН,1-ви от 11,"Строителство: Тухла, 2023 г."
"град Пловдив, Кършияка, х-л Ст.Петербург",45 070 EUR,45 m2,(1002 EUR/m2),Продава 1-СТАЕН,1-ви от 8,Строителство: Тухла
"град Пловдив, Кючук Париж, бул.Южен",27 500 EUR,19 m2,(1447 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кючук Париж",28 699 EUR,40 m2,(717 EUR/m2),Продава 1-СТАЕН,6-ти от 11,Газ: НЕ
"град Пловдив, Кючук Париж",29 400 EUR,42 m2,(700 EUR/m2),Продава 1-СТАЕН,8-ми от 11,"Строителство: Тухла, 2024 г."
"град Пловдив, Кючук Париж",30 931 EUR,43 m2,(719 EUR/m2),Продава 1-СТАЕН,11-ти от 11,Газ: НЕ
"град Пловдив, Кючук Париж, бул. Южен",34 500 EUR,41 m2,(841 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Строителство: Тухла
"град Пловдив, Кючук Париж, бул.Южен",34 917 EUR,41 m2,(852 EUR/m2),Продава 1-СТАЕН,6-ти от 10,Строителство: Тухла
"град Пловдив, Кючук Париж, Бенз.Хаджията Груев",37 000 EUR,51 m2,(725 EUR/m2),Продава 1-СТАЕН,9-ти от 9,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, Коматевски възел",43 031 EUR,63 m2,(683 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кючук Париж",44 100 EUR,44 m2,(1002 EUR/m2),Продава 1-СТАЕН,3-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, бул.Южен",50 981 EUR,40 m2,(1275 EUR/m2),Продава 1-СТАЕН,4-ти от 7,Строителство: Тухла
"град Пловдив, Мараша",39 000 EUR,30 m2,(1300 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2005 г."
"град Пловдив, Отдих и култура",37 849 EUR,48 m2,(789 EUR/m2),Продава 1-СТАЕН,3-ти от 5,Газ: НЕ
"град Пловдив, Тракия",36 499 EUR,36 m2,(1014 EUR/m2),Продава 1-СТАЕН,7-ми от 8,Строителство: Панел
"град Пловдив, Тракия",39 500 EUR,38 m2,(1039 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Тракия",40 800 EUR,36 m2,(1133 EUR/m2),Продава 1-СТАЕН,5-ти от 6,Строителство: Панел
"град Пловдив, Тракия, у-ще Д. Матевски",41 800 EUR,36 m2,(1161 EUR/m2),Продава 1-СТАЕН,7-ми от 8,Строителство: Панел
"град Пловдив, Тракия, х-л SPS",41 800 EUR,38 m2,(1100 EUR/m2),Продава 1-СТАЕН,11-ти от 14,Строителство: Тухла
"град Пловдив, Тракия, ДО КОЛОДРУМА",49 000 EUR,43 m2,(1140 EUR/m2),Продава 1-СТАЕН,12-ти от 15,"Строителство: Тухла, 2021 г."
"град Пловдив, Христо Смирненски",41 300 EUR,51 m2,(810 EUR/m2),Продава 1-СТАЕН,6-ти от 6,Газ: НЕ
"град Пловдив, Христо Смирненски",43 960 EUR,44 m2,(999 EUR/m2),Продава 1-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",46 924 EUR,61 m2,(769 EUR/m2),Продава 1-СТАЕН,1-ви от 3,Газ: НЕ
"град Пловдив, Христо Смирненски",49 933 EUR,62 m2,(805 EUR/m2),Продава 1-СТАЕН,4-ти от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Център, Мараша",29 900 EUR,21 m2,(1424 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Строителство: Тухла
"град Пловдив, Център, Каменица 2",42 000 EUR,40 m2,(1050 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Център, Била ",43 900 EUR,41 m2,(1071 EUR/m2),Продава 1-СТАЕН,10-ти от 12,"Строителство: Тухла, 2022 г."
"град Пловдив, Център, КАМЕНИЦА",43 900 EUR,40 m2,(1098 EUR/m2),Продава 1-СТАЕН,1-ви от 7,Строителство: Тухла
"град Пловдив, Център",44 100 EUR,41 m2,(1076 EUR/m2),Продава 1-СТАЕН,4-ти от 9,"Строителство: Тухла, 2023 г."
"град Пловдив, Център, Индустриална зона- Изток",44 107 EUR,41 m2,(1076 EUR/m2),Продава 1-СТАЕН,4-ти от 10,Газ: НЕ
"град Пловдив, Център, Широк Център",45 500 EUR,41 m2,(1110 EUR/m2),Продава 1-СТАЕН,4-ти от 10,"Строителство: Тухла, 2022 г."
"град Пловдив, Център",52 500 EUR,50 m2,(1050 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
