location,price,m2,price/m2,details,floor,build
"град Русе, Дружба 1, уч.Васил Левски",31 900 EUR,42 m2,(760 EUR/m2),Продава 1-СТАЕН,6-ти от 7,Строителство: Панел
"град Русе, Дружба 1",32 000 EUR,43 m2,(744 EUR/m2),Продава 1-СТАЕН,6-ти от 7,"Строителство: Панел, 1986 г."
"град Русе, Дружба 2",23 900 EUR,41 m2,(583 EUR/m2),Продава 1-СТАЕН,3-ти от 4,Строителство: Тухла
"град Русе, Дружба 2",24 000 EUR,31 m2,(774 EUR/m2),Продава 1-СТАЕН,3-ти от 3,Строителство: Тухла
"град Русе, Дружба 2",26 800 EUR,48 m2,(558 EUR/m2),Продава 1-СТАЕН,3-ти от 3,Строителство: Панел
"град Русе, Дружба 3, Аонсо",26 000 лв.,20 m2,(1300 лв./m2),Продава 1-СТАЕН,Партер от 3,Строителство: Тухла
"град Русе, Дружба 3, АОНСУ",13 990 EUR,26 m2,(538 EUR/m2),Продава 1-СТАЕН,9-ти от 11,"Строителство: Тухла, 1970 г."
"град Русе, Дружба 3",15 799 EUR,40 m2,(395 EUR/m2),Продава 1-СТАЕН,2-ри от 6,Строителство: Тухла
"град Русе, Дружба 3",32 000 лв.,30 m2,(1067 лв./m2),Продава 1-СТАЕН,5-ти от 12,"Строителство: Тухла, 1990 г."
"град Русе, Дружба 3",16 500 EUR,20 m2,(825 EUR/m2),Продава 1-СТАЕН,1-ви от 3,"Строителство: Тухла, 2010 г."
"град Русе, Дружба 3",26 000 EUR,36 m2,(722 EUR/m2),Продава 1-СТАЕН,5-ти от 8,"Строителство: Панел, 1980 г."
"град Русе, Дружба 3",26 000 EUR,33 m2,(788 EUR/m2),Продава 1-СТАЕН,5-ти от 8,Газ: НЕ
"град Русе, Дружба 3, Централна част",26 000 EUR,33 m2,(788 EUR/m2),Продава 1-СТАЕН,4-ти от 8,Строителство: Панел
"град Русе, Дружба 3",30 000 EUR,45 m2,(667 EUR/m2),Продава 1-СТАЕН,4-ти от 11,Строителство: Панел
"град Русе, Дружба 3",30 900 EUR,42 m2,(736 EUR/m2),Продава 1-СТАЕН,5-ти от 11,Строителство: Тухла
"град Русе, Дружба 3",31 000 EUR,45 m2,(689 EUR/m2),Продава 1-СТАЕН,4-ти от 11,Строителство: Тухла
"град Русе, Дружба 3, централната част",34 800 EUR,38 m2,(916 EUR/m2),Продава 1-СТАЕН,7-ми от 8,Строителство: Панел
"град Русе, Дружба 3, Център",34 999 EUR,42 m2,(833 EUR/m2),Продава 1-СТАЕН,7-ми от 8,Строителство: Панел
"град Русе, Дружба 3",40 500 EUR,47 m2,(862 EUR/m2),Продава 1-СТАЕН,1-ви от 8,Строителство: Панел
"град Русе, Здравец, Стадион Дунав",36 000 EUR,45 m2,(800 EUR/m2),Продава 1-СТАЕН,7-ми от 8,ТEЦ: ДА
"град Русе, Здравец, Стадион Дунав",36 000 EUR,39 m2,(923 EUR/m2),Продава 1-СТАЕН,7-ми от 8,ТEЦ: ДА
"град Русе, Здравец",36 000 EUR,44 m2,(818 EUR/m2),Продава 1-СТАЕН,7-ми от 8,ТEЦ: ДА
"град Русе, Здравец",42 000 EUR,41 m2,(1024 EUR/m2),Продава 1-СТАЕН,3-ти от 6,ТEЦ: ДА
"град Русе, Здравец, стадион Дунав",42 000 EUR,42 m2,(1000 EUR/m2),Продава 1-СТАЕН,3-ти от 6,ТEЦ: ДА
"град Русе, Здравец",43 000 EUR,45 m2,(956 EUR/m2),Продава 1-СТАЕН,3-ти от 6,ТEЦ: ДА
"град Русе, Здравец",43 500 EUR,41 m2,(1061 EUR/m2),Продава 1-СТАЕН,3-ти от 6,Газ: НЕ
"град Русе, Здравец Изток",20 800 EUR,42 m2,(495 EUR/m2),Продава 1-СТАЕН,3-ти от 8,Строителство: Панел
"град Русе, Здравец Изток",21 600 EUR,42 m2,(514 EUR/m2),Продава 1-СТАЕН,1-ви от 5,ТEЦ: ДА
"град Русе, Здравец Изток, Медика",27 990 EUR,35 m2,(800 EUR/m2),Продава 1-СТАЕН,10-ти от 15,"Строителство: ЕПК, 1980 г."
"град Русе, Здравец Изток",28 600 EUR,43 m2,(665 EUR/m2),Продава 1-СТАЕН,6-ти от 6,Строителство: Панел
"град Русе, Здравец Изток",31 000 EUR,42 m2,(738 EUR/m2),Продава 1-СТАЕН,6-ти от 6,"Строителство: Панел, 1980 г."
"град Русе, Здравец Изток",32 000 EUR,44 m2,(727 EUR/m2),Продава 1-СТАЕН,6-ти от 8,"Строителство: Панел, 1980 г."
"град Русе, Здравец Изток, Кат",32 000 EUR,42 m2,(762 EUR/m2),Продава 1-СТАЕН,8-ми от 8,Строителство: Панел
"град Русе, Здравец Изток",33 000 EUR,44 m2,(750 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Строителство: Панел
"град Русе, Здравец Изток",33 000 EUR,44 m2,(750 EUR/m2),Продава 1-СТАЕН,6-ти от 8,"Строителство: Панел, 1980 г."
"град Русе, Здравец Изток, у-ще 'Васил Априлов'",33 000 EUR,42 m2,(786 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Строителство: Панел
"град Русе, Здравец Изток",33 000 EUR,42 m2,(786 EUR/m2),Продава 1-СТАЕН,6-ти от 8,ТEЦ: НЕ
"град Русе, Здравец Изток, у-ще Васил Априлов",33 000 EUR,44 m2,(750 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Строителство: Панел
"град Русе, Здравец Изток",33 000 EUR,48 m2,(688 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Строителство: Панел
"град Русе, Здравец Изток, КАТ",33 990 EUR,45 m2,(755 EUR/m2),Продава 1-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Русе, Здравец Изток",34 000 EUR,44 m2,(773 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Газ: НЕ
"град Русе, Здравец Изток, Медика",35 000 EUR,42 m2,(833 EUR/m2),Продава 1-СТАЕН,2-ри от 8,Строителство: Панел
"град Русе, Здравец Изток, у-ще'Васил Априлов'",35 700 EUR,38 m2,(939 EUR/m2),Продава 1-СТАЕН,3-ти от 5,Строителство: Панел
"град Русе, Здравец Изток, у-ще Дойче Шуле",35 900 EUR,45 m2,(798 EUR/m2),Продава 1-СТАЕН,5-ти от 7,Строителство: Панел
"град Русе, Здравец Изток",41 500 EUR,40 m2,(1038 EUR/m2),Продава 1-СТАЕН,3-ти от 8,Строителство: Панел
"град Русе, Здравец Изток",42 900 EUR,75 m2,(572 EUR/m2),Продава 1-СТАЕН,5-ти от 5,"Строителство: Тухла, 2020 г."
"град Русе, Здравец Изток",43 000 EUR,75 m2,(573 EUR/m2),Продава 1-СТАЕН,6-ти от 6,Газ: ДА
"град Русе, Промишлена зона - Изток",19 900 EUR,43 m2,(463 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Русе, Родина 1, Кауфлант",42 900 EUR,54 m2,(794 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Газ: ДА
"град Русе, Родина 1",42 950 EUR,54 m2,(795 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Газ: ДА
"град Русе, Родина 1",42 960 EUR,54 m2,(796 EUR/m2),Продава 1-СТАЕН,2-ри от 6,ТEЦ: ДА
"град Русе, Родина 1",54 160 EUR,68 m2,(796 EUR/m2),Продава 1-СТАЕН,4-ти от 6,Газ: ДА
"град Русе, Родина 1",54 328 EUR,68 m2,(799 EUR/m2),Продава 1-СТАЕН,3-ти от 6,Газ: ДА
"град Русе, Родина 2",32 900 EUR,38 m2,(866 EUR/m2),Продава 1-СТАЕН,1-ви от 8,Строителство: Панел
"град Русе, Родина 2",33 000 EUR,38 m2,(868 EUR/m2),Продава 1-СТАЕН,2-ри от 8,Строителство: Панел
"град Русе, Родина 2, до Кауфланд",49 000 EUR,46 m2,(1065 EUR/m2),Продава 1-СТАЕН,2-ри от 15,Газ: НЕ
"град Русе, Родина 3",45 000 EUR,47 m2,(957 EUR/m2),Продава 1-СТАЕН,2-ри от 8,Строителство: Панел
"град Русе, Родина 3",45 000 EUR,48 m2,(938 EUR/m2),Продава 1-СТАЕН,2-ри от 6,Строителство: Панел
"град Русе, Родина 3",52 500 EUR,75 m2,(700 EUR/m2),Продава 1-СТАЕН,1-ви от 5,"Строителство: Тухла, 2019 г."
"град Русе, Цветница",42 000 EUR,42 m2,(1000 EUR/m2),Продава 1-СТАЕН,5-ти от 7,ТEЦ: ДА
"град Русе, Цветница",44 800 EUR,40 m2,(1120 EUR/m2),Продава 1-СТАЕН,1-ви от 4,ТEЦ: ДА
"град Русе, Център, Доходното здание",15 900 EUR,15 m2,(1060 EUR/m2),Продава 1-СТАЕН,5-ти от 5,Строителство: Тухла
"град Русе, Център, ул. Борисова ",24 900 EUR,30 m2,(830 EUR/m2),Продава 1-СТАЕН,6-ти от 7,Строителство: Тухла
"град Русе, Център",26 000 EUR,30 m2,(867 EUR/m2),Продава 1-СТАЕН,Партер от 5,Строителство: Тухла
"град Русе, Център, Тубдиспансера",28 500 EUR,56 m2,(509 EUR/m2),Продава 1-СТАЕН,1-ви от 1,Строителство: Тухла
"град Русе, Център, 'Пристана'",30 000 EUR,42 m2,(714 EUR/m2),Продава 1-СТАЕН,8-ми от 8,Строителство: Панел
"град Русе, Център, Халите",33 000 EUR,30 m2,(1100 EUR/m2),Продава 1-СТАЕН,Партер от 4,Строителство: Тухла
"град Русе, Център, Арда",40 000 EUR,40 m2,(1000 EUR/m2),Продава 1-СТАЕН,2-ри от 2,Строителство: Тухла
"град Русе, Център",41 000 EUR,40 m2,(1025 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 1997 г."
"град Русе, Център, Исторически музеи",41 000 EUR,40 m2,(1025 EUR/m2),Продава 1-СТАЕН,2-ри от 4,Газ: ДА
"град Русе, Център, у-ще Христо Ботев",41 000 EUR,39 m2,(1051 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 1999 г."
"град Русе, Център",41 000 EUR,40 m2,(1025 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 1990 г."
"град Русе, Център",41 000 EUR,38 m2,(1079 EUR/m2),Продава 1-СТАЕН,3-ти от 7,Строителство: Тухла
"град Русе, Център",41 000 EUR,39 m2,(1051 EUR/m2),Продава 1-СТАЕН,2-ри от 4,Строителство: Тухла
"град Русе, Център",41 000 EUR,39 m2,(1051 EUR/m2),Продава 1-СТАЕН,2-ри от 4,Строителство: Тухла
"град Русе, Център",41 000 EUR,39 m2,(1051 EUR/m2),Продава 1-СТАЕН,2-ри от 4,Строителство: Тухла
"град Русе, Център, сп.Чайка",41 000 EUR,39 m2,(1051 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Строителство: Тухла
"град Русе, Център, До спирка Чайка",41 000 EUR,40 m2,(1025 EUR/m2),Продава 1-СТАЕН,1-ви от 5,Строителство: Тухла
"град Русе, Център",42 000 EUR,40 m2,(1050 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Строителство: Тухла
"град Русе, Център, Операта",43 100 EUR,35 m2,(1231 EUR/m2),Продава 1-СТАЕН,3-ти от 7,ТEЦ: ДА
"град Русе, Център, Операта",46 800 EUR,31 m2,(1510 EUR/m2),Продава 1-СТАЕН,2-ри от 7,ТEЦ: ДА
"град Русе, Център, до съда",50 800 EUR,50 m2,(1016 EUR/m2),Продава 1-СТАЕН,2-ри от 4,Строителство: Тухла
"град Русе, Център, Съда",50 800 EUR,50 m2,(1016 EUR/m2),Продава 1-СТАЕН,2-ри от 5,"Строителство: Тухла, 2000 г."
"град Русе, Център",54 800 EUR,50 m2,(1096 EUR/m2),Продава 1-СТАЕН,2-ри от 5,"Строителство: Тухла, 2000 г."
"град Русе, Център",56 000 EUR,50 m2,(1120 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Газ: ДА
