location,price,m2,price/m2,details,floor,build
"град София, Гоце Делчев",235 000 EUR,131 m2,(1794 EUR/m2),Продава 4-СТАЕН,4-ти от 4,Газ: НЕ
"град София, Гоце Делчев",534 000 EUR,208 m2,(2567 EUR/m2),Продава 4-СТАЕН,6-ти от 6,Газ: НЕ
"град София, Дианабад",168 000 EUR,85 m2,(1976 EUR/m2),Продава 4-СТАЕН,1-ви от 8,Газ: НЕ
"град София, Драгалевци",350 000 EUR,160 m2,(2188 EUR/m2),Продава 4-СТАЕН,2-ри от 4,Газ: НЕ
"град София, Драгалевци, ул. Горска поляна",364 390 EUR,172 m2,(2119 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Газ: ДА
"град София, Драгалевци",390 000 EUR,164 m2,(2378 EUR/m2),Продава 4-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Драгалевци",399 900 EUR,182 m2,(2197 EUR/m2),Продава 4-СТАЕН,ДА,"Строителство: Тухла, 2022 г."
"град София, Дружба 1",169 999 EUR,103 m2,(1650 EUR/m2),Продава 4-СТАЕН,7-ми от 8,ТEЦ: ДА
"град София, Дървеница",259 000 EUR,98 m2,(2643 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Зона Б-19, ул. Д-р Калинков",320 000 EUR,152 m2,(2105 EUR/m2),Продава 4-СТАЕН,9-ти от 9,ТEЦ: ДА
"град София, Иван Вазов",430 000 EUR,154 m2,(2792 EUR/m2),Продава 4-СТАЕН,2-ри от 7,ТEЦ: ДА
"град София, Иван Вазов, бул. Витоша",430 000 EUR,154 m2,(2792 EUR/m2),Продава 4-СТАЕН,2-ри от 7,ТEЦ: ДА
"град София, Изгрев",456 000 EUR,158 m2,(2886 EUR/m2),Продава 4-СТАЕН,14-ти от 17,ТEЦ: ДА
"град София, Изгрев",618 000 EUR,221 m2,(2796 EUR/m2),Продава 4-СТАЕН,14-ти от 21,Газ: НЕ
"град София, Изгрев",675 289 EUR,245 m2,(2756 EUR/m2),Продава 4-СТАЕН,7-ми от 13,Строителство: Тухла
"град София, Изгрев",850 241 EUR,308 m2,(2761 EUR/m2),Продава 4-СТАЕН,7-ми от 13,Строителство: Тухла
"град София, Изток",257 000 EUR,106 m2,(2425 EUR/m2),Продава 4-СТАЕН,6-ти от 7,ТEЦ: ДА
"град София, Изток, ул. Майор Юрий Гагарин",315 000 EUR,126 m2,(2500 EUR/m2),Продава 4-СТАЕН,5-ти от 6,ТEЦ: ДА
"град София, Изток, ул. 131",340 000 EUR,165 m2,(2061 EUR/m2),Продава 4-СТАЕН,7-ми от 7,Газ: НЕ
"град София, Изток",367 000 EUR,308 m2,(1192 EUR/m2),Продава 4-СТАЕН,Партер от 6,ТEЦ: ДА
"град София, Изток",565 000 EUR,206 m2,(2743 EUR/m2),Продава 4-СТАЕН,4-ти от 8,Строителство: Тухла
"град София, Изток, ул. Майор Юрий Гагарин",582 000 EUR,206 m2,(2825 EUR/m2),Продава 4-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Кръстова вада",172 000 EUR,123 m2,(1398 EUR/m2),Продава 4-СТАЕН,1-ви от 6,Газ: НЕ
"град София, Кръстова вада",265 000 EUR,151 m2,(1755 EUR/m2),Продава 4-СТАЕН,6-ти от 6,Газ: ДА
"град София, Кръстова вада",280 000 EUR,151 m2,(1854 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Кръстова вада",418 000 EUR,225 m2,(1858 EUR/m2),Продава 4-СТАЕН,4-ти от 5,Газ: НЕ
"град София, Кръстова вада",418 000 EUR,225 m2,(1858 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Газ: ДА
"град София, Кръстова вада",418 000 EUR,225 m2,(1858 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Газ: ДА
"град София, Кръстова вада, ул. Борис Руменов",425 000 EUR,267 m2,(1592 EUR/m2),Продава 4-СТАЕН,6-ти от 6,ТEЦ: Лок.отопл.
"град София, Левски Г",166 000 EUR,104 m2,(1596 EUR/m2),Продава 4-СТАЕН,9-ти от 9,ТEЦ: ДА
"град София, Лозенец, ул. Кожух планина",280 000 EUR,126 m2,(2222 EUR/m2),Продава 4-СТАЕН,2-ри от 6,"Строителство: Тухла, 2010 г."
"град София, Лозенец",300 000 EUR,230 m2,(1304 EUR/m2),Продава 4-СТАЕН,4-ти от 5,ТEЦ: Лок.отопл.
"град София, Лозенец, ул. Бунтовник",301 776 EUR,126 m2,(2395 EUR/m2),Продава 4-СТАЕН,4-ти от 7,Газ: НЕ
"град София, Лозенец",319 000 EUR,176 m2,(1813 EUR/m2),Продава 4-СТАЕН,6-ти от 7,Газ: НЕ
"град София, Лозенец, бул. Св. Наум",325 000 EUR,107 m2,(3037 EUR/m2),Продава 4-СТАЕН,4-ти от 5,"Строителство: Тухла, 1980 г."
"град София, Лозенец",340 000 EUR,125 m2,(2720 EUR/m2),Продава 4-СТАЕН,4-ти от 5,Газ: НЕ
"град София, Лозенец",350 000 EUR,225 m2,(1556 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Лозенец",363 636 EUR,168 m2,(2165 EUR/m2),Продава 4-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Лозенец",418 000 EUR,225 m2,(1858 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Газ: ДА
"град София, Лозенец",549 480 EUR,183 m2,(3003 EUR/m2),Продава 4-СТАЕН,4-ти от 9,Строителство: Тухла
"град София, Лозенец",562 400 EUR,179 m2,(3142 EUR/m2),Продава 4-СТАЕН,5-ти от 8,"Строителство: Тухла, 2021 г."
"град София, Лозенец",597 266 EUR,366 m2,(1632 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2019 г."
"град София, Лозенец, бул. Джеймс Баучър",748 000 EUR,275 m2,(2720 EUR/m2),Продава 4-СТАЕН,6-ти от 8,ТEЦ: ДА
"град София, Лозенец",766 999 EUR,215 m2,(3567 EUR/m2),Продава 4-СТАЕН,3-ти от 5,Газ: НЕ
"град София, Лозенец",792 653 EUR,206 m2,(3848 EUR/m2),Продава 4-СТАЕН,8-ми от 9,Строителство: Тухла
"град София, Лозенец",,191 m2,,Продава 4-СТАЕН,1-ви от 6,"Строителство: Тухла, 2023 г."
"град София, Люлин 2, бул. Добринова скала",185 657 EUR,156 m2,(1190 EUR/m2),Продава 4-СТАЕН,9-ти от 9,Газ: НЕ
"град София, Люлин 3, бул. Добринова скала",123 000 EUR,93 m2,(1323 EUR/m2),Продава 4-СТАЕН,12-ти от 15,"Строителство: ЕПК, 1990 г."
"град София, Люлин 5, бул. Д-р Петър Дертлиев",136 500 EUR,127 m2,(1075 EUR/m2),Продава 4-СТАЕН,2-ри от 8,Газ: НЕ
"град София, Люлин 6, бул. Д-р Петър Дертлиев",140 000 EUR,132 m2,(1061 EUR/m2),Продава 4-СТАЕН,5-ти от 6,ТEЦ: ДА
"град София, м-т Детски град",258 000 EUR,156 m2,(1654 EUR/m2),Продава 4-СТАЕН,1-ви от 4,Газ: ДА
