location,price,m2,price/m2,details,floor,build
"град Варна, Централна поща",50 000 EUR,35 m2,(1429 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Строителство: Тухла
"град Варна, Център",34 900 EUR,60 m2,(582 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Варна, Център",54 900 EUR,80 m2,(686 EUR/m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Варна, Център, ТОП ОФЕРТА!",54 990 EUR,69 m2,(797 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2002 г."
"град Варна, Център",67 900 EUR,65 m2,(1045 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Строителство: Тухла
"град Варна, Център",69 900 EUR,41 m2,(1705 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Газ: НЕ
"град Варна, Център",73 000 EUR,80 m2,(913 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Център",88 000 EUR,67 m2,(1313 EUR/m2),Продава 2-СТАЕН,5-ти от 6,ТEЦ: НЕ
"град Варна, Чайка",82 500 EUR,65 m2,(1269 EUR/m2),Продава 2-СТАЕН,9-ти от 12,Строителство: Тухла
"град Варна, Чайка",85 700 EUR,65 m2,(1318 EUR/m2),Продава 2-СТАЕН,6-ти от 11,"Строителство: Тухла, 2021 г."
"град Варна, Чайка, срещу Фратели",89 000 EUR,42 m2,(2119 EUR/m2),Продава 2-СТАЕН,6-ти от 8,"Строителство: Панел, 1985 г."
"град Варна, Чайка, Математическа гимназия",99 000 EUR,70 m2,(1414 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 1978 г."
"град Варна, Чайка",142 990 EUR,65 m2,(2200 EUR/m2),Продава 2-СТАЕН,3-ти от 15,"Строителство: Тухла, 2022 г."
"град Варна, Чайка",143 000 EUR,65 m2,(2200 EUR/m2),Продава 2-СТАЕН,3-ти от 15,"Строителство: Тухла, 2022 г."
"град Варна, Чаталджа",61 500 EUR,42 m2,(1464 EUR/m2),Продава 2-СТАЕН,5-ти от 16,"Строителство: Тухла, 1980 г."
"град Варна, Аспарухово",68 000 EUR,86 m2,(791 EUR/m2),Продава 3-СТАЕН,3-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Аспарухово",69 900 EUR,63 m2,(1110 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град Варна, Аспарухово",79 500 EUR,94 m2,(846 EUR/m2),Продава 3-СТАЕН,4-ти от 7,ТEЦ: НЕ
"град Варна, Аспарухово",87 500 EUR,154 m2,(568 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2014 г."
"град Варна, Аспарухово, до Парк Аспарухово",87 600 EUR,81 m2,(1081 EUR/m2),Продава 3-СТАЕН,"Тухла, 2022 г.","
"
"град Варна, Аспарухово",98 000 EUR,95 m2,(1032 EUR/m2),Продава 3-СТАЕН,4-ти от 7,"Строителство: Тухла, 2021 г."
"град Варна, Аспарухово",103 000 EUR,210 m2,(490 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2014 г."
"град Варна, Аспарухово",105 900 EUR,120 m2,(883 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 1998 г."
"град Варна, Аспарухово",130 000 EUR,109 m2,(1193 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 2020 г."
"град Варна, Бриз",92 000 EUR,93 m2,(989 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",92 000 EUR,101 m2,(911 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",92 700 EUR,114 m2,(813 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2020 г."
"град Варна, Бриз",100 000 EUR,108 m2,(926 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",118 950 EUR,119 m2,(1000 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",118 990 EUR,119 m2,(1000 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",119 999 EUR,85 m2,(1412 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Бриз, ПаркМарт",120 000 EUR,90 m2,(1333 EUR/m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Тухла, 2022 г."
"град Варна, Бриз, Морска Панорама!",120 000 EUR,100 m2,(1200 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2020 г."
"град Варна, Бриз",120 000 EUR,100 m2,(1200 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",124 900 EUR,128 m2,(976 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Варна, Бриз",129 500 EUR,97 m2,(1335 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2020 г."
"град Варна, Бриз",129 900 EUR,98 m2,(1326 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",130 000 EUR,108 m2,(1204 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",130 000 EUR,130 m2,(1000 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2017 г."
"град Варна, Бриз",135 000 EUR,101 m2,(1337 EUR/m2),Продава 3-СТАЕН,5-ти от 12,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",135 000 EUR,100 m2,(1350 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2008 г."
"град Варна, Бриз",145 900 EUR,159 m2,(918 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2015 г."
"град Варна, Бриз",150 000 EUR,115 m2,(1304 EUR/m2),Продава 3-СТАЕН,11-ти от 12,ТEЦ: НЕ
"град Варна, Бриз",190 000 EUR,111 m2,(1712 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: НЕ
"град Варна, Бриз",215 000 EUR,205 m2,(1049 EUR/m2),Продава 3-СТАЕН,11-ти от 11,"Строителство: Тухла, 2019 г."
"град Варна, Бриз, к-с Евъргрийн",245 000 EUR,152 m2,(1612 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Строителство: Тухла
"град Варна, Бриз",270 000 EUR,115 m2,(2348 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Варна, Бриз, Луксозно изпълнение!",480 000 EUR,150 m2,(3200 EUR/m2),Продава 3-СТАЕН,1-ви от 10,"Строителство: Тухла, 2021 г."
"град Варна, Виница",58 000 EUR,91 m2,(637 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2023 г."
"град Варна, Виница",59 740 EUR,70 m2,(853 EUR/m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Панел, 2022 г."
"град Варна, Виница",64 550 EUR,78 m2,(828 EUR/m2),Продава 3-СТАЕН,"Тухла, 2022 г.","
"
"град Варна, Виница",68 750 EUR,100 m2,(688 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Виница",70 450 EUR,83 m2,(849 EUR/m2),Продава 3-СТАЕН,5-ти от 7,"Строителство: Тухла, 2023 г."
"град Варна, Виница",72 000 EUR,98 m2,(735 EUR/m2),Продава 3-СТАЕН,Партер от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",76 200 EUR,86 m2,(886 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град Варна, Виница",82 500 EUR,98 m2,(842 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница, Константин Павлов 46",86 500 EUR,110 m2,(786 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Газ: НЕ
"град Варна, Виница",86 500 EUR,97 m2,(892 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",89 990 EUR,104 m2,(865 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Варна, Виница",90 000 EUR,103 m2,(874 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Варна, Виница",91 500 EUR,95 m2,(963 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Виница",92 000 EUR,98 m2,(939 EUR/m2),Продава 3-СТАЕН,3-ти от 5,ТEЦ: НЕ
"град Варна, Виница",94 999 EUR,105 m2,(905 EUR/m2),Продава 3-СТАЕН,3-ти от 3,"Строителство: Тухла, 2017 г."
"град Варна, Виница",103 000 EUR,142 m2,(725 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2021 г."
"град Варна, Виница",115 000 EUR,100 m2,(1150 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2012 г."
"град Варна, Виница",143 500 EUR,146 m2,(983 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град Варна, Виница",159 999 EUR,185 m2,(865 EUR/m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 2012 г."
"град Варна, ВИНС-Червен площад",96 000 EUR,80 m2,(1200 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 1980 г."
"град Варна, ВИНС-Червен площад, Община",108 500 EUR,90 m2,(1206 EUR/m2),Продава 3-СТАЕН,"Тухла, 2022 г.","
"
"град Варна, ВИНС-Червен площад",173 000 EUR,82 m2,(2110 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2012 г."
"град Варна, Владислав Варненчик 1",57 990 EUR,72 m2,(805 EUR/m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1986 г."
"град Варна, Владислав Варненчик 1",59 900 EUR,73 m2,(821 EUR/m2),Продава 3-СТАЕН,1-ви от 7,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 1",60 480 EUR,84 m2,(720 EUR/m2),Продава 3-СТАЕН,5-ти от 10,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 1, 300-те блокове",69 990 EUR,68 m2,(1029 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Панел
"град Варна, Владислав Варненчик 1",91 900 EUR,94 m2,(978 EUR/m2),Продава 3-СТАЕН,1-ви от 8,Газ: НЕ
"град Варна, Владислав Варненчик 2",67 900 EUR,100 m2,(679 EUR/m2),Продава 3-СТАЕН,7-ми от 9,ТEЦ: НЕ
"град Варна, Възраждане 1",79 900 EUR,75 m2,(1065 EUR/m2),Продава 3-СТАЕН,16-ти от 16,ТEЦ: ДА
"град Варна, Възраждане 1",88 900 EUR,110 m2,(808 EUR/m2),Продава 3-СТАЕН,3-ти от 11,ТEЦ: ДА
"град Варна, Възраждане 1",123 000 EUR,123 m2,(1000 EUR/m2),Продава 3-СТАЕН,5-ти от 7,"Строителство: Тухла, 2012 г."
"град Варна, Възраждане 2",41 000 EUR,53 m2,(774 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Варна, Възраждане 2",75 400 EUR,84 m2,(898 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Строителство: Тухла
"град Варна, Възраждане 2",86 200 EUR,95 m2,(907 EUR/m2),Продава 3-СТАЕН,3-ти от 9,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",91 000 EUR,101 m2,(901 EUR/m2),Продава 3-СТАЕН,3-ти от 9,ТEЦ: НЕ
"град Варна, Възраждане 2",99 990 EUR,120 m2,(833 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Варна, Възраждане 2",102 600 EUR,128 m2,(802 EUR/m2),Продава 3-СТАЕН,4-ти от 6,ТEЦ: НЕ
"град Варна, Възраждане 2",117 500 EUR,156 m2,(753 EUR/m2),Продава 3-СТАЕН,5-ти от 6,ТEЦ: НЕ
"град Варна, Възраждане 3",56 500 EUR,70 m2,(807 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 3",78 500 EUR,70 m2,(1121 EUR/m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Панел, 1980 г."
"град Варна, Възраждане 3",91 990 EUR,64 m2,(1437 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Панел
"град Варна, Възраждане 4",60 000 EUR,90 m2,(667 EUR/m2),Продава 3-СТАЕН,3-ти от 3,"Строителство: Тухла, 2022 г."
"град Варна, Галата",89 500 EUR,85 m2,(1053 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Варна, Гранд Мол",77 000 EUR,76 m2,(1013 EUR/m2),Продава 3-СТАЕН,4-ти от 9,ТEЦ: НЕ
"град Варна, Гранд Мол",79 900 EUR,75 m2,(1065 EUR/m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Тухла
"град Варна, Гръцка махала",109 500 EUR,110 m2,(995 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2023 г."
"град Варна, Гръцка махала",175 000 EUR,115 m2,(1522 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2018 г."
"град Варна, Гръцка махала",179 000 EUR,100 m2,(1790 EUR/m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Тухла, 2021 г."
"град Варна, Гръцка махала, ШИШКОВА ГРАДИНКА",185 990 EUR,100 m2,(1860 EUR/m2),Продава 3-СТАЕН,1-ви от 3,Строителство: Тухла
"град Варна, Гръцка махала",198 000 EUR,95 m2,(2084 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2020 г."
"град Варна, Гръцка махала",210 200 EUR,100 m2,(2102 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Газ: НЕ
"град Варна, Гръцка махала",224 000 EUR,180 m2,(1244 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Газ: НЕ
"град Варна, Завод Дружба, Район Електрон",112 300 EUR,83 m2,(1353 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1970 г."
"град Варна, Завод Дружба",124 500 EUR,90 m2,(1383 EUR/m2),Продава 3-СТАЕН,1-ви от 8,Газ: НЕ
"град Варна, Зимно кино Тракия",88 990 EUR,85 m2,(1047 EUR/m2),Продава 3-СТАЕН,4-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Зимно кино Тракия, зад Районен съд",123 000 EUR,115 m2,(1070 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град Варна, Изгрев",93 900 EUR,98 m2,(958 EUR/m2),Продава 3-СТАЕН,4-ти от 5,ТEЦ: НЕ
"град Варна, Изгрев",115 000 EUR,140 m2,(821 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2019 г."
"град Варна, к.к. Златни пясъци",83 000 EUR,93 m2,(892 EUR/m2),Продава 3-СТАЕН,5-ти от 7,"Строителство: Тухла, 2012 г."
"град Варна, к.к. Св.Св. Константин и Елена",110 000 EUR,80 m2,(1375 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Варна, к.к. Св.Св. Константин и Елена",146 094 EUR,112 m2,(1304 EUR/m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Тухла
"град Варна, к.к. Св.Св. Константин и Елена",149 000 EUR,115 m2,(1296 EUR/m2),Продава 3-СТАЕН,"Тухла, 2022 г.","
"
"град Варна, к.к. Св.Св. Константин и Елена",155 453 EUR,115 m2,(1352 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град Варна, к.к. Св.Св. Константин и Елена",190 990 EUR,120 m2,(1592 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Варна, к.к. Св.Св. Константин и Елена, Слънчев ден",328 000 EUR,157 m2,(2089 EUR/m2),Продава 3-СТАЕН,9-ти от 9,Строителство: Тухла
"град Варна, к.к. Св.Св. Константин и Елена",,135 m2,,Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град Варна, к.к. Слънчев ден",138 000 EUR,94 m2,(1468 EUR/m2),Продава 3-СТАЕН,4-ти от 11,Газ: НЕ
"град Варна, к.к. Слънчев ден",141 600 EUR,105 m2,(1349 EUR/m2),Продава 3-СТАЕН,10-ти от 10,Газ: НЕ
"град Варна, к.к. Слънчев ден",332 000 EUR,135 m2,(2459 EUR/m2),Продава 3-СТАЕН,10-ти от 11,Газ: НЕ
"град Варна, к.к. Слънчев ден",966 600 EUR,274 m2,(3528 EUR/m2),Продава 3-СТАЕН,8-ми от 11,ТEЦ: НЕ
"град Варна, к.к. Чайка",404 800 EUR,176 m2,(2300 EUR/m2),Продава 3-СТАЕН,3-ти от 9,"Строителство: Тухла, 2016 г."
"град Варна, Кайсиева градина",50 500 EUR,83 m2,(608 EUR/m2),Продава 3-СТАЕН,1-ви от 9,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",62 000 EUR,60 m2,(1033 EUR/m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Панел, 1987 г."
"град Варна, Кайсиева градина",64 000 EUR,66 m2,(970 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Варна, Кайсиева градина",82 500 EUR,75 m2,(1100 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2021 г."
"град Варна, Кайсиева градина",82 500 EUR,80 m2,(1031 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2021 г."
"град Варна, Кайсиева градина",82 500 EUR,75 m2,(1100 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2021 г."
"град Варна, Кайсиева градина",82 500 EUR,80 m2,(1031 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Варна, Кайсиева градина",84 000 EUR,86 m2,(977 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",86 000 EUR,89 m2,(966 EUR/m2),Продава 3-СТАЕН,5-ти от 8,ТEЦ: НЕ
"град Варна, Кайсиева градина",86 200 EUR,105 m2,(821 EUR/m2),Продава 3-СТАЕН,3-ти от 6,ТEЦ: ДА
"град Варна, Кайсиева градина",89 999 EUR,88 m2,(1023 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Колхозен пазар",74 900 EUR,74 m2,(1012 EUR/m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Варна, Колхозен пазар, Зимно Кино Тракия",79 990 EUR,85 m2,(941 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град Варна, Колхозен пазар",88 990 EUR,85 m2,(1047 EUR/m2),Продава 3-СТАЕН,4-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Колхозен пазар",99 900 EUR,106 m2,(942 EUR/m2),Продава 3-СТАЕН,6-ти от 8,"Строителство: Тухла, 2022 г."
"град Варна, Колхозен пазар",106 500 EUR,93 m2,(1145 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Строителство: Тухла
"град Варна, Колхозен пазар",121 500 EUR,90 m2,(1350 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2010 г."
"град Варна, Левски 1",57 000 EUR,69 m2,(826 EUR/m2),Продава 3-СТАЕН,1-ви от 3,"Строителство: Тухла, 1978 г."
"град Варна, Левски 1, Втори корпус на ВИНС ",77 900 EUR,78 m2,(999 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Левски 1",79 900 EUR,73 m2,(1095 EUR/m2),Продава 3-СТАЕН,5-ти от 7,Строителство: Панел
"град Варна, Левски 1",84 990 EUR,82 m2,(1036 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Левски 1",84 990 EUR,80 m2,(1062 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Левски 1",96 055 EUR,89 m2,(1079 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Левски 1",99 990 EUR,85 m2,(1176 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Левски 1",106 800 EUR,92 m2,(1161 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2010 г."
"град Варна, Левски 1",116 000 EUR,140 m2,(829 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2019 г."
"град Варна, Левски 1",130 000 EUR,89 m2,(1461 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Варна, Левски 1",130 000 EUR,89 m2,(1461 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Варна, Левски 1",169 900 EUR,115 m2,(1477 EUR/m2),Продава 3-СТАЕН,6-ти от 11,"Строителство: Тухла, 2019 г."
"град Варна, Левски 2",105 000 EUR,85 m2,(1235 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2007 г."
"град Варна, Левски 2",115 000 EUR,140 m2,(821 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2018 г."
"град Варна, Лятно кино Тракия",69 999 EUR,80 m2,(875 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Строителство: Тухла
"град Варна, Лятно кино Тракия",77 000 EUR,90 m2,(856 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Строителство: Тухла
"град Варна, Лятно кино Тракия",80 000 EUR,76 m2,(1053 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Лятно кино Тракия",89 990 EUR,80 m2,(1125 EUR/m2),Продава 3-СТАЕН,6-ти от 8,"Строителство: Тухла, 2022 г."
"град Варна, Лятно кино Тракия",91 990 EUR,82 m2,(1122 EUR/m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Тухла, 2020 г."
"град Варна, Лятно кино Тракия",96 000 EUR,80 m2,(1200 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: НЕ
"град Варна, Лятно кино Тракия",115 000 EUR,96 m2,(1198 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Варна, Лятно кино Тракия, Макдрайв",118 000 EUR,112 m2,(1054 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Варна, Лятно кино Тракия",145 000 EUR,98 m2,(1480 EUR/m2),Продава 3-СТАЕН,3-ти от 3,ТEЦ: НЕ
"град Варна, Лятно кино Тракия",155 000 EUR,140 m2,(1107 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1999 г."
"град Варна, Лятно кино Тракия",170 000 EUR,123 m2,(1382 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, м-т Ален мак",60 000 EUR,90 m2,(667 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Варна, м-т Ален мак",72 900 EUR,90 m2,(810 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2012 г."
"град Варна, м-т Горна Трака",71 300 EUR,78 m2,(914 EUR/m2),Продава 3-СТАЕН,Партер от 5,"Строителство: Тухла, 2024 г."
"град Варна, м-т Долна Трака",108 000 EUR,116 m2,(931 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2010 г."
"град Варна, м-т Долна Трака",125 000 EUR,105 m2,(1190 EUR/m2),Продава 3-СТАЕН,1-ви от 4,ТEЦ: НЕ
"град Варна, Младост 1",75 500 EUR,60 m2,(1258 EUR/m2),Продава 3-СТАЕН,7-ми от 7,ТEЦ: ДА
"град Варна, Младост 1",88 000 EUR,80 m2,(1100 EUR/m2),Продава 3-СТАЕН,2-ри от 4,ТEЦ: НЕ
"град Варна, Младост 1",104 860 EUR,105 m2,(999 EUR/m2),Продава 3-СТАЕН,19-ти от 20,"Строителство: Тухла, 2024 г."
"град Варна, Окръжна болница-Генерали",96 000 EUR,88 m2,(1091 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Окръжна болница-Генерали",99 900 EUR,87 m2,(1148 EUR/m2),Продава 3-СТАЕН,7-ми от 9,ТEЦ: НЕ
"град Варна, Окръжна болница-Генерали",121 900 EUR,103 m2,(1183 EUR/m2),Продава 3-СТАЕН,7-ми от 9,"Строителство: Панел, 1987 г."
"град Варна, Окръжна болница-Генерали, Нептун",139 500 EUR,100 m2,(1395 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Окръжна болница-Генерали, Окръжна болница",146 999 EUR,100 m2,(1470 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Варна, Окръжна болница-Генерали",148 000 EUR,90 m2,(1644 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2008 г."
"град Варна, Окръжна болница-Генерали",151 000 EUR,145 m2,(1041 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Варна, Окръжна болница-Генерали",160 000 EUR,135 m2,(1185 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2005 г."
"град Варна, Операта",124 000 EUR,100 m2,(1240 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Победа",98 900 EUR,109 m2,(907 EUR/m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Тухла, 2021 г."
"град Варна, Погреби",54 990 EUR,79 m2,(696 EUR/m2),Продава 3-СТАЕН,2-ри от 3,Строителство: Тухла
"град Варна, Погреби, Бизнес хотел",74 900 EUR,65 m2,(1152 EUR/m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Варна, Погреби",82 000 EUR,100 m2,(820 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Погреби",112 990 EUR,120 m2,(942 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Варна, Спортна зала",152 000 EUR,76 m2,(2000 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Варна, Трошево",57 990 EUR,65 m2,(892 EUR/m2),Продава 3-СТАЕН,1-ви от 8,Строителство: Тухла
"град Варна, Трошево",59 700 EUR,62 m2,(963 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Панел
"град Варна, Трошево",73 000 EUR,64 m2,(1141 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Строителство: Панел
"град Варна, Трошево",74 000 EUR,95 m2,(779 EUR/m2),Продава 3-СТАЕН,7-ми от 7,Газ: НЕ
"град Варна, Трошево",120 000 EUR,112 m2,(1071 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: НЕ
"град Варна, ХЕИ",99 990 EUR,85 m2,(1176 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, ХЕИ",104 000 EUR,73 m2,(1425 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2017 г."
