location,price,m2,price/m2,details,floor,build
"град Шумен, Център",150 000 лв.,85 m2,(1765 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Център",150 000 лв.,100 m2,(1500 лв./m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 1968 г."
"град Шумен, Център, Руски п-к",150 000 лв.,85 m2,(1765 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Център",150 000 лв.,89 m2,(1685 лв./m2),Продава 3-СТАЕН,3-ти от 8,"Строителство: Тухла, 1985 г."
"град Шумен, Център, Хотел Мадара",153 000 лв.,92 m2,(1663 лв./m2),Продава 3-СТАЕН,2-ри от 3,Строителство: Тухла
"град Шумен, Център",153 000 лв.,93 m2,(1645 лв./m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Шумен, Център",153 000 лв.,120 m2,(1275 лв./m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Шумен, Център, до ПОЛИКЛИНИКАТА",155 000 лв.,98 m2,(1582 лв./m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Панел
"град Шумен, Център",155 000 лв.,98 m2,(1582 лв./m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Панел
"град Шумен, Център",155 000 лв.,98 m2,(1582 лв./m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Панел
"град Шумен, Център",155 000 лв.,98 m2,(1582 лв./m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Панел, 1990 г."
"град Шумен, Център",155 000 лв.,98 m2,(1582 лв./m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Панел, 1985 г."
"град Шумен, Център",156 000 лв.,126 m2,(1238 лв./m2),Продава 3-СТАЕН,5-ти от 5,Газ: ДА
"град Шумен, Център",81 800 EUR,78 m2,(1049 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Газ: НЕ
"град Шумен, Център",163 000 лв.,120 m2,(1358 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2008 г."
"град Шумен, Център",164 000 лв.,85 m2,(1929 лв./m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2000 г."
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2003 г."
"град Шумен, Център, до ЦЕНТР. ПЕШ. ЗОНА",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2003 г."
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,86 m2,(1953 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",170 000 лв.,86 m2,(1977 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2003 г."
"град Шумен, Център",170 000 лв.,86 m2,(1977 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2000 г."
"град Шумен, Център, пл. Кристал",172 000 лв.,86 m2,(2000 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Шумен, Център",173 000 лв.,73 m2,(2370 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Център",173 000 лв.,90 m2,(1922 лв./m2),Продава 3-СТАЕН,8-ми от 9,Строителство: ЕПК
"град Шумен, Център",173 000 лв.,90 m2,(1922 лв./m2),Продава 3-СТАЕН,8-ми от 9,Строителство: ЕПК
"град Шумен, Център",174 000 лв.,90 m2,(1933 лв./m2),Продава 3-СТАЕН,8-ми от 9,"Строителство: ЕПК, 1980 г."
"град Шумен, Център",175 000 лв.,73 m2,(2397 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1990 г."
"град Шумен, Център",91 000 EUR,100 m2,(910 EUR/m2),Продава 3-СТАЕН,9-ти от 10,Строителство: ЕПК
"град Шумен, Център",180 000 лв.,88 m2,(2045 лв./m2),Продава 3-СТАЕН,2-ри от 3,Газ: НЕ
"град Шумен, Център",180 000 лв.,88 m2,(2045 лв./m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 1970 г."
"град Шумен, Център",180 000 лв.,87 m2,(2069 лв./m2),Продава 3-СТАЕН,2-ри от 3,Строителство: Тухла
"град Шумен, Център",92 100 EUR,73 m2,(1262 EUR/m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1991 г."
"град Шумен, Център",93 000 EUR,104 m2,(894 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Шумен, Център",93 500 EUR,123 m2,(760 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: ДА
"град Шумен, Център",185 000 лв.,120 m2,(1542 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2008 г."
"град Шумен, Център",185 000 лв.,89 m2,(2079 лв./m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Център",95 000 EUR,115 m2,(826 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2012 г."
"град Шумен, Център",95 000 EUR,120 m2,(792 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2009 г."
"град Шумен, Център, МГ",95 000 EUR,115 m2,(826 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Шумен, Център",100 000 EUR,90 m2,(1111 EUR/m2),Продава 3-СТАЕН,3-ти от 7,"Строителство: Панел, 1980 г."
"град Шумен, Център",100 000 EUR,100 m2,(1000 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: ДА
"град Шумен, Център",100 000 EUR,100 m2,(1000 EUR/m2),Продава 3-СТАЕН,3-ти от 8,"Строителство: Панел, 1980 г."
"град Шумен, Център",100 000 EUR,100 m2,(1000 EUR/m2),Продава 3-СТАЕН,3-ти от 8,"Строителство: Панел, 1991 г."
"град Шумен, Център",100 000 EUR,100 m2,(1000 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Панел
"град Шумен, Център",196 000 лв.,80 m2,(2450 лв./m2),Продава 3-СТАЕН,3-ти от 3,Строителство: Тухла
"град Шумен, Център",197 000 лв.,82 m2,(2402 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",197 000 лв.,78 m2,(2526 лв./m2),Продава 3-СТАЕН,3-ти от 3,"Строителство: Тухла, 1975 г."
